juris,sector,ambito,departamento,cod_depar,localidad,cod_loca,cueanexo,nombre,domicilio,cod_postal,telefono,mail,mod_comun,mod_especial,mod_adultos,ec_mat,ec_jar,ec_pri,ec_sec,ec_sec_inet,ec_snu,ec_snu_inet,ec_snu_cursos,esp_tem,esp_ini,esp_pri,esp_sec,esp_int,ad_pri,ad_sec,ad_fp,ad_fp_inet,ad_alf,hos_ini,hos_pri,hos_sec,tall_art,ser_com_
Formosa,Estatal,Rural,PATIÑO,34035,SUBTENIENTE PERIN,34035578,340107100,CENTRO DE FORMACION PROFESIONAL Nº 9 MMO JUAN CARLOS PALOMO,MANUEL BELGRANO  CENTRO ,P3624, ,cfp9pem@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,1,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,RIACHO DE ORO,34035521,340107200,JIN Nº 38 - EPEP Nº 295,RNNº 95   COLONIA RIACHO DE ORO ,P3624,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,SUBTENIENTE PERIN,34035578,340107201,JIN Nº 38 - EPEP Nº 53,JUAN DOMINGO PERON  ,P3624,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LA MEDIA LUNA,34035320,340107202,JIN Nº 38 - EPEP Nº 338,   COLONIA LA MEDIA LUNA - A 20 KM. DE SUBTTE. PERIN,3624,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,SOLDADO I. SANCHEZ,34035572,340107203,JIN Nº 38 - EPEP Nº 180,"   COL.ISMAEL SANCHEZ - AL NORTE RUTA 27 , A 25 KM. DE PERIN",P3624,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,PUERTO LAVALLE,34035510,340107204,JIN Nº 38 - EPEP Nº 535,"RN 95   PUERTO LAVALLE - AL SUR, A 17 KM. DE PERIN",P3624,00 00,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,FORTIN SOLEDAD,34007098,340107300,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 106,RP Nº 32   FORTIN SOLEDAD,P3630,00 000,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA JAVIER MUÑIZ,34035074,340107302,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 168,   COLONIA FRANCISCO MUÑIZ,P3630,00 00,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LOTE 27,34035405,340107303,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 111,AVENIDA NESTOR KIRCHNER   LAS LOMITAS,3630,00 00,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LAS LOMITAS,34035369,340107304,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 448,   COMUNIDAD LA BOMBA,3630,00 00,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LAQTASATANYIE (KM14),34035626,340107305,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 510,RP Nº 28   KM 14 LAQTASATANYIE,3630,00 00,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,CAMPO DEL CIELO,34035040,340107306,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 122,   CAMPO DEL CIELO,,00 00,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,CAMPO DEL CIELO,34035040,340107307,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 122 ANEXO 1,RP Nº 28   KM 30,,00 00,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,PUNTA DE AGUA,34035511,340107308,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 89,   PUNTA DEL AGUA,P3630,00 00,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,EL SIMBOLAR,34035183,340107309,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 95,RP Nº 32   ,3630,00 00,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LA LINEA,34035314,340107310,JIN Nº 42 CAMINEMOS JUNTOS - EPEP Nº 424,RP Nº 32   LA LINEA,3630,00 00,mone_hem@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LOS JUBILADOS,34035628,340107400,JIN Nº 43 BROTECITO DE ESPERANZA - EPEP Nº 160,   PARAJE LOS JUBILADOS ,P3620, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,CAMPO DE AVIACION,34035618,340107402,JIN Nº 43 - EPEP Nº 400,   COLONIA ABORIGEN - CAMPO DE AVIACION,P3626, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA BARTOLOME DE LAS CASAS,34035619,340107403,JIN Nº 43 - EPEP Nº 199,   COLONIA ABORIGEN BARTOLOME DE LAS CASAS - A 6 KM FONTANA ,P3620, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,BARTOLOME DE LAS CASAS,34035617,340107404,JIN Nº 43 - EPEP Nº 73,   BARTOLOME DE LAS CASAS - A 500 MTS. RN 81.A 14 KM DE FONTANA,P3622, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA TATANE,34035097,340107405,JIN Nº 43 - EPEP Nº 165,   COLONIA TATANE - A 10 KM DE LA RNNº 81 POR ,P3620, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,COMANDANTE FONTANA,34035101,340107406,JIN Nº 43 - EPEP Nº 452,AV.SARMIENTO  J.D.PERON,P3620, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LAGUNA ACEVAL,34035635,340107407,JIN Nº 43 - EPEP Nº 539,   PARAJE LAGUNA ACEVAL - A 6 KM DE LA RNNº 81,P3626, ,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,FORMOSA,34014,VILLA TRINIDAD,34014161,340107500,ESCUELA SECUNDARIA RURAL - VILLA TRINIDAD ,  VILLA TRINIDAD LOTE RURAL Nº221 VILLA TRINIDAD-,P3600,03704 684776,epes46rosaminguito@gmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,EL RECREO,34035176,340107600,ESCUELA SECUNDARIA RURAL - EL RECREO,   COLONIA,P3626,00 00,epes17@gmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,EL ANGELITO,34021036,340107700,ESCUELA SECUNDARIA RURAL - EL ANGELITO,RP  Nº 1   ,P3601,00 00,karinagauto@hotmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,APAYEREY,34042003,340107800,ESCUELA SECUNDARIA RURAL - APAYAREY,   Colonia Apayerey - El Espinillo,P3615,03718 401124,fernandobenitez08@hotmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PIRANE,34056,CENTRO FORESTAL PIRANE,34056305,340107900,ESCUELA SECUNDARIA RURAL - CENTRO FORESTAL PIRANÉ,   CENTRO FORESTAL EX-ZAPALA,P3606,0370 4613030,gustavoserveron10@gmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA JUAN BAUTISTA ALBERDI,34035073,340108000,ESCUELA SECUNDARIA RURAL - EIB - JUAN B. ALBERDI,   ,P3625,03704 068143,ciclobasicoorientado@hotmail.com.ar,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,EL DIVISADERO,34035147,340108100,ESCUELA SECUNDARIA RURAL - EL DIVISADERO,   ,P3624,0 0,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,COLONIA ABORIGEN,34042097,340108300,ESCUELA SECUNDARIA RURAL - EIB - COLONIA ABORIGEN,RNNº 86 KM 1409  LOTE 5 COLONIA ABORIGEN - MISIÓN TACAAGLÉ,P3615,0 0,secundaria318_misiontacaagle@hotmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA SAN ROQUE,34035091,340108400,ESCUELA SECUNDARIA RURAL - SAN ROQUE,   ,P3624,0 0,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,CAMPO DEL CIELO,34035040,340108500,ESCUELA SECUNDARIA RURAL - EIB - CAMPO DEL CIELO,   CAMPO DEL CIELO,P3630,00 00,delvallecbsr@hotmail.com.ar,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,BERMEJO,34007,LAGUNA YEMA,34007145,340108600,CESEP Nº 17 - EPEP Nº 45 AMERICA LATINA,AV.25 DE MAYO S/N CENTRO EPEP Nº45,P3634,3704 342173,,,,1,,,,,,,,,,,,,,,,1,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340108700,CENTRO DE ATENCION Y EDUCACION TEMPRANA Nº 1,POLO Y FLORENCIA DE CÓRDOBA,P3600,3704 640745,cayetfsa@hotmail.com,,1,,,,,,,,,,1,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PIRANE,34056231,340108800,NEP Y FP Nº39 - EPEP Nº98,RUTA PCIAL Nº3 S/N  EPEP Nº98,P3606,3704 461612,rgbatalla@hotmail.com,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PIRANE,34056231,340108804,NEP Y FP Nº39 - BIBLIOTECA PUBLICASAN ANTONIO,NEUQUEN S/N SAN ANTONIO BIBLIOTECA PUBLICA SAN ANTONIO,P3606,03704 295949,rbatalla@hotmail.com,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PIRANE,34056231,340108807,NEP Y FP Nº39,   SARMIENTO Y PRINGLES,P3606,0370 4461612,rgbatalla@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,POZO LARGO,34035501,340108900,ESCUELA SECUNDARIA RURAL - POZO LARGO,RP Nº 9   PJE. POZO LARGO,P3626,370 4236893,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,POZO DEL TIGRE,34035498,340109000,ESCUELA SECUNDARIA RURAL - EIB - QOMPI JUAN SOSA,  QOMPI B° QOMPI JUAN SOSA,P3628,00 00,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Privado,Urbano,FORMOSA,34014,FORMOSA,34014051,340109100,CENTRO DE APOYO ESCOLAR MADRE MICARELLI,Brandzen 243 SAN MARTÍN FORMOSA,P3600,3704 4430365,Hogar1Micarelli@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,1
Formosa,Estatal,Urbano,RAMON LISTA,34063,EL POTRILLO,34063030,340109300,EPEP Nº544 (EX 316A),  LA PAZ ,P3600,000 00000,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340109400,CENTRO DE APOYO A LA INTEGRACION DE NIÑOS Y JOVENES Nº 1,  NUESTRA SEÑORA DE LUJAN ESC.N°520,P3600,03717 369243,Lauravera70@hotmail.com,,1,,,,,,,,,,,,,,1,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340109500,EPES Nº 91 (EPEP Nº 254),AV. LOS PIONEROS Y FERMO SANÍN  SAN ANTONIO ,P3600, ,epes91@hotmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA NAICK-NECK,34049077,340109600,NEP Y FP Nº41 - EPES Nº 19 VUELTA DE OBLIGADO,AV EL LABRADOR S/N  EPES Nº 19,P3611,03718 537262,ortizlidia639@gmail.com,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA NAICK-NECK,34049077,340109601,NEP Y FP Nº41 - TALLER MUNICIPAL,   TALLER MUNICIPAL-,P3611,03718 537262,ortizlidia639@gmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,TOTO PASO,34049119,340109603,NEP Y FP Nº41 - EPEP Nº288 ALEJANDRO AGUADO,   EPEP Nº288,P3611,03718 537262,ortizlidia639@gmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA NAICK-NECK,34049077,340109604,NEP Y FP Nº41 - CASA DE LA SOLIDARIDAD,   CASA DE LA SOLIDARIDAD-,P3611,03718 537262,ortizlidia639@gmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA NAICK-NECK,34049077,340109605,NEP Y FP Nº 41 - EPEP Nº 267,  SAN MARTÍN EPEP Nº 267,P3611,03718 537262,ortizlidia639@gmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,SIETE PALMAS,34049113,340109700,NEP Y FP Nº42 - EPEP Nº46,AV.9 DE JULIO S/N  EPEP Nº46,P3613,03718 401019,nepyfp42@yahoo.com.ar,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,MARCA M,34049082,340109701,NEP Y FP Nº42 - EPEP Nº249,   EPEP Nº249-,P3613,03718 401019,nepyfp42@yahoo.com.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,CEIBO TRECE,34049011,340109702,NEP Y FP Nº42 - EPEP Nº313,   EPEP Nº313-,P3613,03718 401019,nepyfp42@yahoo.com.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,SIETE PALMAS,34049113,340109703,NEP Y FP Nº 42 - JIN Nº 11,AV.9 DE JULIO S/N  JIN Nº 11 HORMIGUITA VIAJERA,P3613,03718 401019,nepyfp42@yahoo.com.ar,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,VILLA ESCOLAR,34021110,340109800,NEP Y FP Nº43 - EPEP Nº52,AV.SARMIENTO 762  ,P3526,3704 275466,uliambreberta59@outlook.com,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PIRANE,34056231,340109900,EPES Nº 90 (EX CBS I-04),2 DE ABRIL  VILLA DEL CARMEN ,P3606,370 4461419,epes90@yahoo.com.ar,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340110000,EPES Nº 92 (EX 021-CBS),PARAGUAY  CENTRO PARAGUAY Y SARMIENTO,P3610,03718 431556, antoniocasco_2011@hotmail.com.ar,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340110100,EPES Nº 93 Dr. RENE FAVALORO,ÁNGEL DE MADARIAGA 1035 FACUNDO QUIROGA ,P3600,370 4495030,epes93drrenefavaloro@hotmail.com.ar,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340110200,EPES Nº 94 (EX 427-CBS),AYACUCHO Y THOMPSON  ITATI ,P3610,03718 432198,epes94clorinda@gmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340110300,EPES Nº 95 (EX 519-CBS),CORONEL BOGADO  ILLIA II ,P3600,370 5057754,epes95_illia@hotmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340110400,EPES Nº 96 (EX 268-CBS),SOLDADO ARRIETA  SAN AGUSTÍN ,P3600,370 4562365,danitoaguirre@hotmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340110500,EPES Nº 97 (EX 397-CBS),  300 VIVIENDAS ,P3610,03718 428791,epesn97@hotmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340110600,EPET Nº 8 17 de octubre,FRANCISCO RAMIREZ  JUAN JOSÉ BOGARÍN B° 300 VIVIENDAS,P3610,3718 432325,epet8clori@yahoo.com.ar,1,,,,,,1,1,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA LAS CHOYAS,34035078,340110700,ESCUELA SECUNDARIA RURAL - LAS CHOYAS,   COLONIA LAS CHOYAS,P3626,00 00,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340110800,EPES Nº 98 (EX 302-CBS),RN 11 y MISIONEROS FRANCISCANOS-EL PORTEÑO,P3610,03718 429579,epesnoventayocho@gmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,FORTIN CABO 1° LUGONES,34035248,340110900,CESEP Nº 22 - EPES Nº 40,   EPES Nº40,P3621,3704 282147,cesep22@hotmail.com,,,1,,,,,,,,,,,,,,,,1,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340111000,NEP Y FP Nº 44,AV.ALICIA MOREAU DE JUSTO 810 SAN ANTONIO ALCAIDIA VARONES,P3600,3704 -  542174,balbymoran44@gmail.com,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,EL COLORADO,34056091,340111100,EPES Nº 101 ESAE,AV. CARLOS PELLEGRINI Y RP  Nº1  EL ARCO EL COLORADO,P3603,370 4480045,epes101elcolorado@gmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Privado,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340111201,INSTITUTO SUPERIOR PRIVADO FORMOSA ANEXO CLORINDA,Azcuenaga 1912 ALTO ,3610,3704 15591032,gladysbfernandez@hotmail.com.ar,1,,,,,,,,1,1,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,COLONIA LAGUNA GOBERNADOR,34021022,340111300,EPES EIB Nº 9 (EX CBSR EPEP Nº 403),RP Nº 1   ,P3605,00 0000,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,COLONIA EL DORADO,34021020,340111301,EPES EIB Nº 9 ANEXO 1 - EPEP Nº 465,RP Nº 1   ,P3605,0 0,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,COLONIA EL NARANJITO,34021021,340111302,EPES EIB Nº 9 ANEXO 2 - EPEP Nº 456,RP Nº 1   RP  N° 1,P3605,00 0000,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,COLONIA SAN ANTONIO,34021026,340111303,EPES EIB Nº 9 ANEXO 3 - EPEP Nº 439,RP Nº 5   ,P3605,00 0000,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,MISION TACAAGLE,34042058,340111400,NEP Y FP Nº 45 - EPEP Nº 212,AV.EJERCITO LIBERTADOR Y SOL.DAVALOS   EPEP N°212,P3615,03718 564603,npyfpn45@yahoo.com.ar,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,MISION TACAAGLE,34042058,340111500,CESEP Nº 23,AV.EJERCITO LIBERTADOR Y SOL.DAVALOS   EPES N°29,P3615,3718- 450405,andrel.701@yahoo.com.ar,,,1,,,,,,,,,,,,,,,,1,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340111600,INSTITUTO SUPERIOR DE FORMACIÓN POLICIAL,Fermo Zanin  SAN ANTONIO ESCUELA DE CADETES DE LA POLICIA,P3600,03704 436364,Pol.ISFP@Formosa.gov.ar,1,,1,,,,,,1,,1,,,,,,,,,1,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340111800,CESEP Nº 25,  SAN ANTONIO ALCALDIA DE VARONES,,0370 4437855,cesep25ece@gmail.com,,,1,,,,,,,,,,,,,,,,1,,,,,,,
Formosa,Estatal,Rural,FORMOSA,34014,FORMOSA,34014051,340111801,CESEP Nº 25-ANEXO 1,   UNIDAD PENITENCIARIA N°6,3600,00 00,,,,1,,,,,,,,,,,,,,,,1,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA LAKA-WICHI,34035633,340111900,ESCUELA SECUNDARIA RURAL - EIB - COLONIA LAKA WICHI,   COMUNIDAD LACKA-WICHI - POZO DEL TIGRE,3628,00 00,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340112100,C.D.I. EL PRINCIPITO,ANA MARIA CANEPA  SIMON BOLIVAR ,3600,000 000,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340112200,C.D.I. VIRGEN DE ITATI,16 DE JULIO  ITATI ,3600,000 000,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340112400,C.D.I. NUESTRA SEÑORA DE GUADALUPE,FUERZA AEREA ARGENTINA  GUADALUPE ,3600,000 000,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340112600,C.D.I. SAN MIGUEL,ITUZAINGO 155 SAN MIGUEL ,3600,00 00,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340112700,C.D.I. PADRE BENITO LOPEZ,PACIFICO SCOZZINA 1335 SAN FRANCISCO ,3600,000 00000,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340112800,C.D.I. NUESTRA SEÑORA DE LA PAZ,MASFERRER Y PJE. MARTIN FIERRO  LA PAZ ,3600,000 000,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340113200,C.D.I. EVA PERON,MZ:17 C:17 EVA PERON  EVA PERON ,3600,00 00,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340113400,C.D.I. NIÑO FELIZ,AV. DE LOS CONSTITUYENTES Y QUIÑONEZ  REPÚBLICA ARGENTINA ,3600,000 000,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340113500,C.D.I. SAGRADA ESPERANZA,PASAJE S/N  JUAN DOMINDO PERON ,3600,000 000,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340113600,C.D.I. NAM QOM,LOTE 68  LOTE 68 ,3600,00 00,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Privado,Urbano,FORMOSA,34014,FORMOSA,34014051,340113700,HOSTERIA DEL NIÑO JESUS,SAAVEDRA  557 SAN MARTÍN ,3600,370 4427549,hosteriadelniñojesus@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,1
Formosa,Estatal,Urbano,PIRANE,34056,COLONIA CAMPO VILLAFAÑE,34056045,340113800,C.D.I COMO EN BRAZOS DE MAMA,Almirante Brown y Fontana    CFP Nº 8,3601,3704 559372,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,COMANDANTE FONTANA,34035101,340113900,C.D.I. Mi Segundo Hogar,La Rioja Esquina Mitre  NAMUNCURÁ Ex Hogar Evita,3620,3704 294706,lliliacevedo@autlook.com,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,EL COLORADO,34056091,340114000,C.D.I. Mi Mundo de Colores,   Iglesia Congregacional,3603,1 3705-003999,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA JUANITA,34035075,340114100,CENTRO DE FORMACIÓN PROFESIONAL Nº11,   COLONIA JUANITA,P3624,3718 538895,walterdanielg@gmail.com,,,1,,,,,,,,,,,,,,,,,1,1,,,,,
Formosa,Estatal,Urbano,PIRANE,34056,PALO SANTO,34056226,340114200,C.D.I-RAYITO DE LUNA,   EDIFICIO DEL EX CENTRO CULTURAL MUNICIPAL,3608,3704 703247,eladiarmin@yahoo.com.ar,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,VILLA GENERAL GÜEMES,34035605,340114300,C.D.I-VIRGEN DE FATIMA,FONTANA  SAN FRANCISCO LOCAL PROPIO DONADO POR LA MUNICIPALIDAD,3621,3704 598652,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,ESTANISLAO DEL CAMPO,34035221,340114400,C.D.I JESUS MISERICORDIOSO,ZAMBIANCHI E HIPOLITO IRIGOYEN  MALVINAS ,3626,3704 3704271672,elgritodelagrulla@hotmail.com,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340114600,C.D.IDIVINA MISERICORDIA,   C.I.C,3610,3718 604052,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340114700,C.D.I NUESTRA SEÑORA DE LOS ANGELES,  JUAN DOMINDO PERON VIVIENDA MUNICIPAL,3610,3718 423766,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Privado,Urbano,FORMOSA,34014,FORMOSA,34014051,340114900,JARDIN MATERNO INFANTIL MIMITOS,PARAGUAY 737 SAN MARTÍN ,3600, ,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
